"Area","Perimeter","MajorAxisLength","MinorAxisLength","AspectRation","Eccentricity","ConvexArea","EquivDiameter","Extent","Solidity","roundness","Compactness","ShapeFactor1","ShapeFactor2","ShapeFactor3","ShapeFactor4","Y"
44890,786.51,282.7287612,203.2765432,1.390857778,0.695029962,45495,239.0726316,0.752379995,0.986701835,0.911907887,0.845590065,0.006298257,0.001986276,0.715022558,0.994494686,1
38138,712.692,258.4415699,188.4162413,1.371652295,0.684462855,38490,220.3606357,0.800747459,0.990854767,0.943548027,0.852651668,0.006776485,0.002209382,0.727014867,0.997211611,1
45325,801.826,301.8587494,192.0677478,1.571626433,0.771455301,45963,240.2281881,0.80022952,0.98611927,0.88590552,0.7958298,0.006659873,0.001647884,0.63334507,0.995381854,1
40690,750.562,281.8048666,184.1658951,1.530168582,0.756906862,41062,227.613965,0.762127739,0.990940529,0.907662532,0.807700618,0.006925654,0.001818202,0.652380289,0.998251821,0
57222,918.039,359.1075928,205.1060696,1.750838449,0.820842283,58490,269.9209388,0.736258363,0.978321081,0.853199583,0.751643642,0.006275691,0.001235632,0.564968164,0.989167984,1
29928,654.766,239.8804066,159.8485048,1.500673447,0.745623475,30304,195.2063347,0.777350649,0.987592397,0.877233725,0.813765232,0.00801525,0.00216817,0.662213852,0.993766744,0
37406,731.647,260.8627661,183.3913762,1.422437475,0.711171463,37904,218.2356488,0.715603,0.986861545,0.878108015,0.836591791,0.006973821,0.002107196,0.699885825,0.995543826,0
34691,681.995,250.9960881,176.1933881,1.424548848,0.712199979,35026,210.1664889,0.769065354,0.990435676,0.937269105,0.837329739,0.007235193,0.002193896,0.701121092,0.998781243,0
43831,776.152,282.8968782,198.6060065,1.4244125,0.712133743,44357,236.2358196,0.710020735,0.988141669,0.914318867,0.835059832,0.006454265,0.001935962,0.697324923,0.993278337,1
34727,698.375,260.6260974,170.2968072,1.530422688,0.757000536,35171,210.275509,0.753624132,0.987375963,0.894745993,0.806809107,0.007504999,0.001961614,0.650940936,0.996214776,0
43305,782.271,295.8515696,187.2907776,1.579637681,0.774105541,43828,234.8140509,0.710920314,0.988066989,0.889269599,0.793688711,0.006831811,0.001672309,0.62994177,0.995079756,1
45352,793.284,301.9931577,192.1048512,1.572022548,0.77158751,45832,240.2997292,0.787115138,0.989526968,0.905626075,0.795712496,0.006658872,0.001646665,0.633158376,0.995339243,1
42287,760.138,281.7533756,191.7230217,1.469585515,0.732781536,42736,232.0376707,0.801938139,0.989493635,0.919669645,0.823548858,0.006662884,0.001890599,0.678232721,0.996720983,1
48099,857.135,332.6926613,185.4098015,1.794363937,0.830310847,48867,247.4702989,0.726735665,0.984283873,0.822711282,0.74384057,0.006916831,0.00130619,0.553298794,0.992819403,1
30012,634.168,229.1646598,167.0001639,1.372242125,0.684796479,30308,195.4800891,0.765456029,0.990233602,0.937769609,0.853011495,0.007635768,0.002493745,0.727628611,0.998482631,0
48350,836.603,324.6012524,190.9903013,1.699569299,0.808581376,48940,248.1151587,0.768484964,0.987944422,0.868095505,0.764369074,0.006713573,0.001413663,0.584260081,0.992990496,1
33849,695.046,262.3385359,166.2995695,1.577505803,0.773405109,34268,207.6003019,0.689922955,0.987772849,0.880498479,0.79134505,0.00775026,0.00187482,0.626226989,0.987876709,0
29501,640.635,240.5941928,156.5127729,1.537217623,0.759484003,29826,193.8087712,0.708069316,0.989103467,0.903285997,0.805542183,0.008155459,0.00211827,0.648898208,0.997497761,0
33432,672.646,246.0380294,173.3977662,1.418922716,0.709445781,33785,206.3175816,0.773942635,0.989551576,0.928536744,0.838559722,0.007359357,0.002244686,0.703182408,0.997761492,0
43862,834.968,285.4021766,196.6532656,1.451296401,0.724724145,44938,236.3193452,0.723174833,0.976055899,0.790603316,0.828022225,0.006506821,0.00188676,0.685620804,0.995039006,1
29840,641.576,233.5530557,162.9628931,1.433167092,0.716336148,30170,194.919132,0.778177646,0.989061982,0.910987596,0.83458181,0.007826845,0.002342298,0.696526798,0.998239286,0
38600,718.772,253.1696018,194.4377506,1.302059919,0.640433281,38952,221.6913314,0.747193186,0.990963237,0.938890333,0.87566331,0.006558798,0.002378771,0.766786232,0.998401619,0
40476,761.131,285.5691268,181.6084965,1.572443648,0.771727924,41221,227.0146335,0.706338126,0.981926688,0.877988101,0.794955099,0.00705527,0.001738056,0.63195361,0.99371144,1
33076,672.799,237.5942399,178.054031,1.334394052,0.662113219,33471,205.2161572,0.729478188,0.988198739,0.918231469,0.863725305,0.007183282,0.002466069,0.746021402,0.995486521,0
34052,689.123,254.972779,170.3716465,1.496568145,0.743985795,34445,208.221884,0.742197036,0.988590507,0.901070971,0.816643584,0.007487748,0.002054287,0.666906743,0.998071387,0
52266,858.101,318.8880924,209.7300289,1.520469406,0.753287277,52924,257.9673197,0.697354201,0.987567077,0.891974239,0.808958772,0.006101253,0.001611775,0.654414295,0.995016915,1
47927,812.697,302.5370979,202.052435,1.497319732,0.744286895,48298,247.027431,0.707200826,0.992318523,0.911869723,0.81651947,0.006312456,0.00173079,0.666704046,0.998269123,1
29393,633.927,239.9994363,156.2160337,1.536330366,0.759162049,29685,193.4536894,0.744673304,0.990163382,0.919126483,0.806058932,0.00816519,0.002126245,0.649731003,0.998201469,0
46218,820.662,314.5132965,187.9773529,1.673144619,0.801737017,46825,242.5831513,0.668663194,0.987036839,0.862367466,0.771296966,0.006804996,0.001485573,0.594899009,0.995352077,1
32142,908.265,243.527936,172.1234015,1.414845012,0.707422224,33954,202.297962,0.723495251,0.946633681,0.489618256,0.830697149,0.007576627,0.002225495,0.690057753,0.976324769,0
41782,758.921,279.547511,191.1905228,1.462141046,0.729549,42259,230.6479886,0.772753334,0.988712464,0.911603425,0.825076166,0.006690621,0.001912592,0.68075068,0.995353512,1
31689,665.122,244.3291763,165.7024826,1.474505225,0.734883288,32068,200.8673391,0.758182601,0.988181365,0.900151838,0.822117695,0.00771022,0.002172614,0.675877504,0.996584911,0
38927,723.221,266.3881902,186.7249656,1.42663403,0.713209812,39270,222.6283804,0.766189033,0.991265597,0.935230675,0.835729167,0.006843276,0.002059236,0.698443241,0.996422896,0
29037,639.176,238.5018214,155.2258911,1.536482218,0.7592172,29420,192.2785913,0.795447074,0.986981645,0.893142364,0.806193387,0.008213721,0.00214031,0.649947778,0.998633203,0
34589,685.425,253.0012318,174.6093576,1.448955745,0.723664243,34965,209.8572911,0.784331066,0.989246389,0.925183735,0.82947142,0.0073145,0.002135847,0.688022837,0.996914642,0
34044,686.252,256.7741355,169.170536,1.517841945,0.752291742,34448,208.1974233,0.779252884,0.988272178,0.908412705,0.810819294,0.00754242,0.002010883,0.657427928,0.997871685,0
26240,598.413,216.9675185,154.3929623,1.405294097,0.702590074,26572,182.7834939,0.802937576,0.987505645,0.920813453,0.842446349,0.008268579,0.002569092,0.709715852,0.997359497,0
45816,814.284,311.1600595,188.0015362,1.655093175,0.796836048,46428,241.525864,0.699747995,0.986818299,0.868310857,0.77621101,0.006791515,0.001520777,0.602503532,0.997199484,1
28897,625.84,230.0211982,160.2509244,1.435381412,0.71738306,29227,191.8145019,0.719188651,0.98870907,0.92712008,0.833899238,0.007960037,0.002374374,0.695387939,0.998146922,0
38542,744.351,276.7167368,177.5913628,1.558165512,0.766888511,39034,221.5247131,0.695478004,0.987395604,0.874155227,0.800546854,0.007179615,0.00181898,0.640875266,0.998589737,0
42246,775.612,286.0523306,188.5613363,1.517025368,0.75198102,42726,231.9251556,0.72190704,0.988765623,0.882483145,0.810778766,0.00677111,0.001804883,0.657362207,0.997235145,1
50429,839.831,317.2309113,203.0951777,1.561981505,0.768197907,50988,253.3933642,0.711379763,0.989036636,0.898475869,0.798766309,0.006290644,0.001579624,0.638027616,0.996587337,1
28838,633.81,233.2966014,158.1039237,1.475590206,0.735343174,29225,191.6185847,0.728213934,0.986757913,0.902104455,0.821351805,0.008089902,0.002271119,0.674618787,0.995460876,0
41133,761.493,273.1021612,193.1516461,1.413926139,0.706963011,41714,228.8496498,0.771002812,0.986071822,0.891391357,0.837963525,0.00663949,0.002019366,0.70218287,0.992834714,1
34856,697.267,265.273145,167.9044084,1.579905778,0.77419338,35226,210.665701,0.793606703,0.989496395,0.90092614,0.794146354,0.007610545,0.001867229,0.630668432,0.9963967,0
31301,660.804,255.2912598,156.5817923,1.630401952,0.789814581,31659,199.6338423,0.782407639,0.988691999,0.900788328,0.781984634,0.00815601,0.001881267,0.611499967,0.996990741,0
23913,579.246,215.5886664,141.4866385,1.523738698,0.754516998,24269,174.4906222,0.737236404,0.985331081,0.895607746,0.809368253,0.009015542,0.002386472,0.655076969,0.998166127,0
47201,816.99,305.0704829,198.0033386,1.540734035,0.760753185,47733,245.1493009,0.689317269,0.988854671,0.888643528,0.803582499,0.006463221,0.001662458,0.645744832,0.994921041,1
39797,755.236,287.8634353,176.4977828,1.630974796,0.789981826,40299,225.1024526,0.682437067,0.987543115,0.876788474,0.781976538,0.007233295,0.001668364,0.611487306,0.997320385,0
27729,621.646,234.0180239,151.0420751,1.549356521,0.763820069,28014,187.8980025,0.715679443,0.989826515,0.901691104,0.802921071,0.008439469,0.002163646,0.644682247,0.998842643,0
24258,570.62,207.7406156,148.9945674,1.394283156,0.696852538,24558,175.7448289,0.743198529,0.987784022,0.936204829,0.845982036,0.008563798,0.002705769,0.715685605,0.997868383,0
22428,550.728,196.3438847,145.8736755,1.345985723,0.669346996,22696,168.9858471,0.811550152,0.988191752,0.92923615,0.860662645,0.008754409,0.002963046,0.740740188,0.997025718,0
47368,813.385,306.4134428,197.4035616,1.552218411,0.764824038,47773,245.5825946,0.808217308,0.991522408,0.899710096,0.80147461,0.006468786,0.0016465,0.64236155,0.997085425,1
42316,770.012,293.4460478,184.402955,1.591330507,0.777886363,42757,232.1172216,0.774649434,0.989685899,0.896849325,0.791004763,0.006934636,0.001674634,0.625688536,0.995677255,1
35363,693.308,247.6217738,182.109893,1.359738176,0.677594516,35741,212.1922949,0.734983581,0.989423911,0.924499205,0.856920988,0.007002284,0.00232907,0.734313579,0.998474206,0
29293,632.174,236.2322465,158.1206683,1.493999798,0.742952509,29665,193.1243278,0.757355603,0.98745997,0.921086581,0.817518906,0.008064461,0.002222012,0.668337162,0.998495586,0
31149,655.423,233.9520083,169.8949755,1.377039007,0.687487891,31522,199.148534,0.712661298,0.988166994,0.91119351,0.851236693,0.007510739,0.002432561,0.724603908,0.997807846,0
44977,812.835,313.3930895,183.3279576,1.709466977,0.811049402,45529,239.3041893,0.708857368,0.987875859,0.855451825,0.763591149,0.006967852,0.001461242,0.583071443,0.996741377,1
41493,778.016,289.4416224,183.7740605,1.574986272,0.772572818,42079,229.8489252,0.736775752,0.986073814,0.861405506,0.794111515,0.006975674,0.001711165,0.630613098,0.993206972,1
50879,843.716,314.0192157,207.0960918,1.51629716,0.751703392,51313,254.5214231,0.755778372,0.991542104,0.898164449,0.810528179,0.006171883,0.001643122,0.656955929,0.996140409,1
35176,702.735,267.5652851,167.5810136,1.596632454,0.779567498,35546,211.6305135,0.757450474,0.989590953,0.895103279,0.79094907,0.007606473,0.001836357,0.625600432,0.998853953,0
29167,638.583,235.0762836,159.0496434,1.478005726,0.736362368,29549,192.7085307,0.712258852,0.987072321,0.898807981,0.819770194,0.008059666,0.002245253,0.672023172,0.993254096,0
33750,677.626,245.0575783,176.2911964,1.390072695,0.694609658,34126,207.2964897,0.772735598,0.988982008,0.923641672,0.845909321,0.007260965,0.002293345,0.715562579,0.994684003,0
41706,768.988,287.3243852,185.9565231,1.545115925,0.762319713,42248,230.4381228,0.704707512,0.98717099,0.886276589,0.802013803,0.006889282,0.001758252,0.64322614,0.993858952,1
40379,779.239,280.7713794,183.6692232,1.528679517,0.756356757,40981,226.7424521,0.774493632,0.985310266,0.835649317,0.807569677,0.006953401,0.001824303,0.652168782,0.996957059,1
36325,699.791,261.6568094,177.24484,1.476245003,0.73562009,36658,215.0591232,0.762233507,0.990916035,0.932134928,0.821912962,0.007203216,0.002027727,0.675540917,0.997263903,0
39571,723.964,264.3090446,190.9827964,1.383941641,0.691293767,39867,224.4623844,0.807670327,0.992575313,0.948752531,0.849242162,0.006679362,0.002143093,0.72121225,0.998115664,0
47009,802.977,295.6113614,203.9232482,1.449620698,0.723966029,47490,244.6501947,0.798522167,0.989871552,0.916188139,0.82760755,0.006288399,0.001819775,0.684934257,0.992894877,1
30751,653.905,235.9444452,166.8760214,1.413890643,0.706945248,31140,197.8721538,0.784624413,0.987508028,0.903732272,0.838638747,0.007672741,0.002341154,0.703314947,0.994410423,0
44909,799.009,302.9249172,189.8983747,1.595194891,0.779113691,45515,239.1232208,0.69884224,0.986685708,0.883974844,0.789381154,0.006745305,0.00161558,0.623122607,0.994001999,1
25950,601.233,218.8558914,151.3195523,1.446316012,0.722460852,26322,181.7706417,0.771861987,0.985867335,0.902114382,0.830549457,0.008433753,0.002475498,0.6898124,0.99768672,0
44467,793.908,298.5163106,190.1709542,1.569726102,0.770819329,44900,237.9435707,0.689924285,0.990356347,0.886558377,0.797087336,0.00671321,0.001671605,0.635348221,0.997322686,1
41546,752.073,274.5162214,193.0117787,1.422277041,0.711093063,41999,229.9956741,0.779065407,0.989214029,0.923036949,0.837821798,0.006607525,0.002008284,0.701945365,0.998360776,1
39030,740.165,275.8259887,181.0642004,1.523360156,0.75437512,39538,222.9227208,0.768639962,0.987151601,0.895264421,0.808200568,0.007067025,0.001859915,0.653188158,0.995040815,1
39030,738.414,277.8645027,179.5408596,1.547639369,0.763214368,39514,222.9227208,0.729996633,0.987751177,0.899515334,0.802271318,0.007119254,0.001819279,0.643639267,0.99612147,0
43692,782.688,295.1434315,189.0441576,1.561240692,0.767944634,44144,235.8609382,0.802778084,0.989760783,0.896260875,0.799140055,0.006755091,0.001699427,0.638624828,0.997047069,1
45163,785.996,288.2343668,200.1309537,1.440228817,0.71965279,45618,239.7984937,0.796272788,0.990025867,0.91865401,0.831956634,0.006382091,0.001886017,0.692151841,0.996857028,1
24331,580.643,212.9238094,145.643678,1.461950235,0.729465307,24677,176.0090661,0.724136905,0.985978847,0.90688336,0.826629331,0.008751133,0.002520503,0.683316051,0.998974062,0
31033,654.47,250.5777039,157.9065157,1.586873745,0.776457308,31339,198.7773699,0.780704403,0.990235808,0.910445886,0.793276364,0.008074556,0.001972407,0.62928739,0.998599637,0
37327,748.298,270.8479809,175.8114502,1.540559393,0.760690406,37908,218.0050745,0.726206226,0.98467342,0.837690869,0.804898282,0.007256088,0.001878652,0.647861244,0.998068725,0
32810,667.916,245.8958884,170.1754657,1.44495499,0.721837028,33134,204.3893086,0.770911654,0.990221525,0.924213696,0.831202628,0.007494541,0.002206746,0.690897808,0.998316236,0
49905,852.703,321.3205714,199.6842878,1.609142988,0.783454767,50891,252.0734406,0.759242355,0.980625258,0.862498487,0.784492071,0.006438645,0.001504279,0.61542781,0.990311345,1
29821,638.896,239.9517784,158.6249029,1.512699293,0.750324304,30101,194.8570668,0.803194355,0.990697983,0.918061402,0.812067608,0.008046403,0.002158491,0.6594538,0.997555297,0
45778,800.227,297.171505,196.7176486,1.510649945,0.749533223,46287,241.4256819,0.703303119,0.989003392,0.898339048,0.81241195,0.006491579,0.001744357,0.660013177,0.997048869,1
42001,768.513,285.1778583,188.8218465,1.510301183,0.749398191,42528,231.2516684,0.772304354,0.987608164,0.893649173,0.810903307,0.006789787,0.001810974,0.657564173,0.993119949,1
39981,746.035,277.1788318,184.0560693,1.505947796,0.747702696,40469,225.622229,0.80042042,0.987941387,0.902703468,0.813995165,0.006932764,0.001877472,0.662588129,0.997823133,1
44591,802.209,302.6703418,187.9804312,1.610116223,0.78375258,45122,238.2751026,0.698480576,0.988231905,0.870727009,0.787242983,0.0067877,0.001608191,0.619751514,0.997871966,1
41201,755.565,277.0849468,190.0066281,1.458290954,0.727852037,41629,229.0387358,0.724859254,0.989718706,0.906930395,0.82660115,0.0067252,0.001936729,0.683269462,0.996405675,1
42419,780.557,302.7231965,178.9555491,1.691611118,0.806559868,42909,232.3995444,0.731172973,0.988580484,0.874905294,0.76769652,0.0071365,0.001529056,0.589357947,0.996964455,1
33220,680.942,239.313642,177.2603629,1.350068555,0.671832478,33670,205.6623876,0.725961538,0.986634987,0.900304142,0.859384304,0.007203903,0.002423803,0.738541381,0.997081496,0
51494,864.097,325.3516274,202.6147673,1.605764633,0.782415889,52079,256.0550666,0.691956247,0.988767065,0.866645523,0.787010253,0.006318243,0.001495194,0.619385138,0.994586749,1
37904,723.594,261.4980498,185.3386629,1.410920127,0.705452358,38347,219.6835718,0.709016087,0.988447597,0.909714241,0.840096406,0.006898957,0.002119726,0.705761971,0.99577377,0
25595,594.222,214.5893068,152.1885522,1.410022657,0.704998835,25904,180.5230349,0.71684638,0.98807134,0.910893377,0.841248978,0.008384032,0.002590186,0.707699842,0.997872812,0
27215,610.564,226.7301381,153.0758843,1.481161708,0.737684381,27493,186.1483661,0.715713346,0.989888335,0.91739383,0.821012891,0.008331073,0.002334966,0.674062167,0.99839507,0
32145,669.928,250.6830123,163.6876312,1.531471929,0.757386714,32461,202.3074026,0.734105234,0.990265241,0.900050826,0.807024779,0.007798507,0.00204051,0.651288994,0.997430813,0
30630,644.058,238.2480779,164.3594486,1.449555106,0.723936284,30924,197.4824733,0.757306038,0.990492821,0.927912238,0.828894298,0.007778259,0.002264951,0.687065757,0.995939676,0
31367,652.205,237.5303128,168.7997819,1.407171918,0.703550544,31752,199.8442013,0.754377104,0.98787478,0.926647589,0.841341886,0.007572618,0.002340539,0.707856169,0.996075322,0
40551,746.337,280.6973935,184.7203999,1.519579827,0.752950944,40961,227.2248595,0.723969864,0.989990479,0.914832295,0.809501138,0.006922083,0.001833523,0.655292093,0.995768645,0
46202,811.465,297.6964718,199.0855254,1.495319517,0.743484297,46846,242.5411583,0.67904174,0.986252828,0.881720736,0.814726345,0.006443368,0.001751216,0.663779017,0.992561719,1
36932,708.292,253.2997261,185.7826545,1.363419673,0.679743532,37379,216.8485252,0.749386198,0.988041414,0.925098587,0.85609459,0.006858543,0.002272473,0.732897947,0.99924748,0
36753,698.996,250.3359142,187.3823389,1.335963227,0.663108155,37108,216.3223821,0.769922071,0.99043333,0.945264347,0.864128436,0.006811306,0.002342736,0.746717955,0.997587728,0
39528,745.166,274.9432,183.3716302,1.499376974,0.74510813,40021,224.3403948,0.802892428,0.987681467,0.894558286,0.815951785,0.006955657,0.001901848,0.665777315,0.998251176,1
40005,739.199,269.1613974,189.5539267,1.419972681,0.709963077,40461,225.6899377,0.722268361,0.988729888,0.920028747,0.838492963,0.006728194,0.002051521,0.703070449,0.998340831,1
42247,773.978,290.39389,185.9658951,1.561543797,0.768048315,42686,231.9279005,0.81575238,0.989715598,0.886234202,0.798666599,0.006873716,0.001725176,0.637868337,0.996059344,1
25159,605.833,223.3010635,144.1408577,1.549186449,0.76376019,25592,178.9788639,0.710625918,0.98308065,0.861385164,0.80151371,0.008875594,0.002259545,0.642424227,0.995234907,0
54484,878.705,333.656059,208.9350875,1.59693646,0.779663276,55109,263.3840985,0.806358039,0.98865884,0.886732555,0.789388028,0.006123927,0.001466803,0.623133459,0.99510454,1
30429,649.233,240.0205021,161.796239,1.483473928,0.738646108,30790,196.8334476,0.805319571,0.988275414,0.907186066,0.82006931,0.007887887,0.002200608,0.672513674,0.997656501,0
44283,784.412,293.9423107,192.273569,1.528771283,0.756390716,44776,237.450767,0.725475098,0.988989637,0.904395601,0.807814181,0.006637814,0.001743616,0.652563751,0.997620723,1
38659,717.157,257.2711661,192.239816,1.33828242,0.664569527,39106,221.860694,0.798063624,0.988569529,0.94456532,0.862361287,0.006654884,0.002270269,0.74366699,0.995236459,0
32048,655.044,242.9274442,168.1903973,1.444359774,0.721563486,32309,202.001933,0.727206717,0.991921756,0.938576876,0.831531957,0.007580112,0.002235482,0.691445395,0.998695914,0
31138,693.408,239.415475,167.0289597,1.433377035,0.716435682,32029,199.1133671,0.7128663,0.972181461,0.813809738,0.831664566,0.007688852,0.002268998,0.69166595,0.991418089,0
29483,641.379,235.7472269,159.5862841,1.477239903,0.736039934,29842,193.7496361,0.755780569,0.987969975,0.900641727,0.821853299,0.007996039,0.002250256,0.675442845,0.997791123,0
25955,609.72,230.2726527,144.0560142,1.598493849,0.780152892,26258,181.7881525,0.696965628,0.98846066,0.877344212,0.789447424,0.008871996,0.002125661,0.623227235,0.996224902,0
37318,724.77,267.1270422,178.4003095,1.497346294,0.744297525,37722,217.978791,0.820175824,0.989290069,0.892745783,0.816011697,0.007158129,0.001957784,0.665875089,0.997045597,1
43877,781.02,290.1089102,193.2184257,1.501455718,0.745933609,44424,236.3597502,0.751653133,0.987686836,0.903904356,0.814727648,0.006611867,0.001797023,0.663781141,0.99663799,1
33262,670.166,253.2302442,167.5252862,1.51159416,0.749898208,33519,205.7923559,0.806351515,0.992332707,0.930665129,0.812668947,0.0076132,0.002048338,0.660430817,0.998303366,0
40454,763.262,284.4584292,182.0710321,1.562348639,0.76832326,40915,226.9529302,0.772937445,0.988732739,0.872617769,0.797842169,0.007031651,0.001757539,0.636552127,0.994516349,1
30727,664.146,235.9200434,167.0459882,1.412305952,0.706150396,31212,197.7949228,0.703440855,0.984461105,0.875392662,0.838398128,0.007677939,0.002340053,0.702911422,0.992725984,0
36721,720.72,280.3253831,167.8108742,1.670484016,0.801026495,37148,216.2281881,0.788833752,0.988505438,0.888364542,0.77134716,0.007633926,0.001666968,0.594976441,0.993898634,0
25757,604.185,237.5441197,138.2016314,1.718822834,0.813336518,26012,181.0934316,0.792084384,0.990196832,0.886676634,0.762357038,0.009222507,0.001921598,0.581188254,0.998959641,0
52047,864.997,322.0632653,206.6722292,1.558328696,0.766944748,52603,257.4262974,0.683282571,0.989430261,0.87413068,0.799303507,0.006187931,0.001558017,0.638886096,0.995594537,1
27132,617.536,231.9043302,149.3502017,1.552755387,0.765011648,27525,185.8642928,0.720982143,0.985722071,0.894060919,0.801469695,0.008547263,0.002175481,0.642353672,0.997418124,0
39891,742.199,278.3161569,182.9145475,1.521563816,0.753700038,40309,225.3681403,0.794135213,0.989630107,0.910005585,0.809755865,0.006976916,0.001850375,0.65570456,0.997696333,1
26008,591.996,216.3068242,153.3673358,1.41038392,0.705181533,26323,181.9736631,0.793894994,0.988033279,0.932565352,0.841275645,0.008316934,0.002569782,0.707744711,0.99819176,0
30086,640.508,236.9364386,162.7266285,1.456039744,0.726851703,30409,195.7209364,0.824725877,0.989378145,0.921563357,0.826048275,0.007875305,0.002261876,0.682355753,0.993537096,0
41674,782.985,305.316673,174.2483853,1.752192266,0.821149169,42098,230.3497011,0.779623602,0.989928263,0.854216915,0.754461585,0.007326311,0.001464245,0.569212283,0.997369361,1
33808,683.885,262.2827152,164.4212286,1.595187662,0.779111405,34115,207.4745347,0.803918771,0.991001026,0.908370846,0.791033959,0.007758007,0.001873745,0.625734725,0.998164313,0
38957,737.829,277.5968858,179.1143259,1.549830727,0.763986899,39326,222.7141507,0.699658764,0.990616895,0.899257208,0.802293405,0.007125725,0.001821133,0.643674708,0.99758684,0
32897,678.629,246.9204785,170.4400074,1.448723702,0.723558804,33261,204.6601117,0.726411553,0.989056252,0.897638208,0.828850296,0.007505866,0.002185169,0.686992813,0.995262771,0
41992,763.279,293.2241221,182.8795225,1.603373183,0.78167568,42415,231.2268907,0.80232336,0.990027113,0.905753031,0.788567083,0.006982857,0.001665588,0.621838044,0.997038445,0
39118,739.694,283.2010599,176.5391834,1.604182451,0.781926616,39487,223.1738885,0.743236054,0.990655152,0.898426006,0.788040442,0.007239661,0.001722233,0.621007739,0.996209716,0
40556,753.828,284.165244,182.2939555,1.558829766,0.767117292,41011,227.2388677,0.766349842,0.988905416,0.896851314,0.799671573,0.007006737,0.00176743,0.639474625,0.99683208,0
34951,694.086,257.0906643,173.3306632,1.48323822,0.738548333,35319,210.9525902,0.73317111,0.989580679,0.911680994,0.82053773,0.007355746,0.002056841,0.673282167,0.998637843,0
33260,669.301,243.3059881,174.3694431,1.395347624,0.697415225,33654,205.7861688,0.723043478,0.988292625,0.93301615,0.845791632,0.007315273,0.002309212,0.715363485,0.998180738,0
43437,773.597,285.6553565,194.2109302,1.47085108,0.733324791,43879,235.1716524,0.706258231,0.989926844,0.912095122,0.823270585,0.006576314,0.001863514,0.677774456,0.996905291,1
30440,637.929,236.8631454,164.1340815,1.44310763,0.720986597,30717,196.8690218,0.773668827,0.990982192,0.939960971,0.831150923,0.007781312,0.002290615,0.690811856,0.996915861,0
34494,684.366,253.7005454,173.4545184,1.4626344,0.729765198,34824,209.5689024,0.774658642,0.990523777,0.925500319,0.826048293,0.007354918,0.002112416,0.682355782,0.998037039,0
44456,791.275,300.1159958,189.5924781,1.582953073,0.775187954,44977,237.9141383,0.77020097,0.988416302,0.892247539,0.792740612,0.006750855,0.00164461,0.628437679,0.994787354,1
56214,898.795,347.7550468,206.614216,1.683112873,0.804363703,56742,267.5329658,0.717015306,0.990694723,0.874446125,0.769314402,0.006186271,0.00133667,0.591844649,0.996141347,1
45733,813.793,308.8591055,189.8292942,1.627036053,0.788827598,46443,241.3069914,0.791776316,0.984712443,0.867784034,0.781285017,0.006753528,0.001552203,0.610406277,0.99315302,1
45183,812.943,316.5425687,182.3013359,1.736369989,0.817510197,45753,239.851584,0.705763824,0.987541801,0.859141575,0.757722998,0.007005789,0.001424553,0.574144141,0.996926656,1
44324,783.549,295.9336885,191.1657134,1.548047938,0.763358711,44704,237.5606651,0.8004045,0.991499642,0.907228091,0.802749651,0.006676602,0.001710235,0.644407002,0.99757293,1
29688,634.872,231.2620901,163.8302407,1.411595864,0.705793069,30068,194.4220553,0.715752929,0.98736198,0.925589583,0.84070007,0.00778975,0.002400311,0.706776608,0.997682936,0
41714,760.11,284.0140143,187.5961316,1.513965197,0.750810945,42187,230.460223,0.789365124,0.988788015,0.907274717,0.811439617,0.006808602,0.001820801,0.658434252,0.996846542,1
33735,693.2,264.6569462,162.6491064,1.62716508,0.788865568,34169,207.2504187,0.726045971,0.987298428,0.882213035,0.783090796,0.007845174,0.00181983,0.613231195,0.997828386,0
46379,809.067,307.8611454,192.3070987,1.600882897,0.780900599,46833,243.0053021,0.680622817,0.990305981,0.890353088,0.789334106,0.006637943,0.001589486,0.623048332,0.997427418,1
43684,776.51,286.7975332,194.5149076,1.474424438,0.734848993,44082,235.8393442,0.788249517,0.990971372,0.910412384,0.822319988,0.006565276,0.001851809,0.676210163,0.99702079,1
42184,769.735,289.7952036,186.084112,1.557334479,0.766601781,42680,231.7549071,0.686152995,0.988378632,0.894695295,0.799719609,0.00686979,0.001733302,0.639551454,0.99599553,1
37951,720.358,266.8187734,181.3799543,1.471048851,0.733409523,38373,219.8197306,0.782575523,0.989002684,0.919044035,0.823854063,0.007030612,0.001997902,0.678735518,0.998453103,0
33198,687.953,267.4495915,159.0087648,1.681980185,0.804068013,33583,205.5942762,0.828045495,0.988535866,0.881463324,0.768721594,0.008056196,0.001735346,0.590932889,0.993937409,0
32321,663.808,243.2709547,169.3369997,1.436608392,0.717960429,32670,202.8604824,0.763187721,0.989317417,0.921742662,0.833886983,0.007526715,0.002244988,0.6953675,0.998970786,0
30331,650.478,241.8180385,160.1213989,1.510216874,0.749365531,30699,196.5162299,0.712831962,0.988012639,0.900806202,0.812661583,0.007972637,0.002144967,0.660418848,0.997375689,0
45079,825.34,305.376345,188.834906,1.617160468,0.785888818,45895,239.5753857,0.741162737,0.982220285,0.831607409,0.784525028,0.006774248,0.001582953,0.61547952,0.995329149,1
39870,744.509,277.7141328,183.1719142,1.516139273,0.751643132,40379,225.3088117,0.729258121,0.987394438,0.903891278,0.811297608,0.006965491,0.001861454,0.658203809,0.997928644,0
